iyear,eventid,natlty1_CountryCode,natlty1_txt,gname,success,[EG.ELC.ACCS.ZS],[FX.OWN.TOTL.SO.ZS],[SE.PRM.TENR],[SH.XPD.GHED.GD.ZS],[SE.PRM.CUAT.ZS],[SE.TER.CUAT.ST.ZS],[SE.SEC.CUAT.UP.ZS],[SE.TER.CUAT.MS.ZS],[SE.TER.CUAT.DO.ZS],[SE.XPD.PRIM.ZS],[SE.XPD.SECO.ZS],[SE.XPD.TERT.ZS],[SE.XPD.TOTL.GB.ZS],[SE.XPD.TOTL.GD.ZS],[IT.NET.USER.ZS],[IC.FRM.CORR.ZS],[SM.POP.TOTL.ZS],[SI.POV.NAHC],[SP.RUR.TOTL.ZS]
2012,113835,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113836,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113837,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113838,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113840,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113841,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113842,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113843,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113844,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113845,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113846,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113848,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113849,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113850,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113851,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113852,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113853,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113856,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113857,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113860,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113861,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113863,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113865,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113866,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113867,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113868,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113869,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113871,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113872,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113873,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113874,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113875,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113876,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113879,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113880,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113881,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113882,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113884,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113886,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113890,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113891,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113893,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113895,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113899,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113901,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113902,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113903,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113905,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113906,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113907,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113909,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113910,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113912,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113915,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113919,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113920,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113922,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113926,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113929,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113930,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113933,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113934,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113935,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113936,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113938,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113943,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113944,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113945,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113946,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113948,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113950,YEM,Yemen,Muslim extremists,0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113951,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113952,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113953,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113954,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113958,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113962,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113963,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113965,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113966,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113967,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113968,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113969,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113970,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113971,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113973,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113974,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113975,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113976,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113978,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113980,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113982,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113983,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113984,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113985,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113986,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113987,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113988,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113989,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113990,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113991,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113993,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113994,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113995,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,113996,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114001,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114003,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114004,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114006,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114009,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114010,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114013,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114015,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114016,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114025,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114026,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114027,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114028,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114031,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114032,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114035,YEM,Yemen,Muslim extremists,1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2012,114041,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,65.94210052,0,84.54756927,1.36973775,0,0,0,0,0,0,0,0,0,0,17.4465,0,0,0,67.042
2013,125648,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125650,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125651,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125652,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125656,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125660,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125663,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125664,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125665,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125666,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125668,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125670,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125672,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125674,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125677,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125679,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125682,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125693,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125694,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125696,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
2013,125697,YEM,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),1,75.6,0,84.9770813,1.14049184,0,0,0,0,0,0,0,0,0,0,20,55,0,0,66.441
